pscene_id,image_id
569,13141
569,13142
569,13143
569,13144
569,13145
569,13146
569,13147
569,13148
569,13149
569,13150
569,13151
569,13152
569,13153
569,13154
570,13155
570,13156
570,13157
570,13158
570,13159
576,13160
570,13161
570,13162
570,13163
570,13164
570,13165
570,13166
570,13167
570,13168
570,13169
570,13170
570,13171
570,13172
570,13173
570,13174
570,13175
570,13176
570,13177
570,13178
570,13179
570,13180
570,13181
570,13182
570,13183
570,13184
570,13185
570,13186
571,13187
571,13188
571,13189
571,13190
571,13191
571,13192
571,13193
571,13194
571,13195
571,13196
570,13197
571,13198
571,13199
571,13200
571,13201
571,13202
571,13203
571,13204
571,13205
571,13206
571,13207
571,13208
571,13209
571,13210
571,13211
571,13212
571,13213
571,13214
571,13215
573,13216
573,13217
573,13218
573,13219
573,13220
572,13221
572,13222
572,13223
572,13224
572,13225
572,13226
572,13227
572,13228
572,13229
572,13230
572,13231
572,13232
572,13233
572,13234
573,13235
573,13236
573,13237
573,13238
573,13239
573,13240
573,13241
573,13242
573,13243
573,13244
574,13245
574,13246
574,13247
574,13248
574,13249
574,13250
574,13251
574,13252
574,13253
574,13254
574,13255
574,13256
574,13257
574,13258
574,13259
574,13260
574,13261
565,13262
565,13263
565,13264
565,13265
565,13266
565,13267
566,13268
566,13269
566,13270
566,13271
566,13272
566,13273
566,13274
566,13275
566,13276
566,13277
566,13278
566,13279
566,13280
566,13281
566,13282
566,13283
566,13284
566,13285
566,13286
566,13287
566,13288
566,13289
566,13290
566,13291
566,13292
566,13293
566,13294
566,13295
566,13296
566,13297
566,13298
566,13302
566,13303
566,13304
566,13305
566,13306
566,13307
566,13308
566,13309
566,13310
566,13311
566,13312
566,13313
566,13314
566,13315
566,13316
566,13322
566,13323
566,13324
566,13325
233,44976
234,44976
75,44976
76,44976
77,44976
77,44977
369,44977
678,44977
233,44978
134,44978
135,44978
136,44978
137,44978
135,44980
136,44980
138,44980
566,44981
235,44981
566,44982
137,44984
234,44985
76,44985
77,44985
566,44986
566,44987
565,44988
566,44988
134,44991
135,44991
136,44991
233,44996
234,44996
110,44997
336,44998
120,45004
121,45004
122,45004
118,45004
156,45005
157,45005
158,45005
639,45006
166,45006
512,45006
645,45006
406,45008
407,45008
408,45008
120,45009
124,45009
123,45009
566,45012
565,45012
231,45012
233,45012
131,45012
132,45012
133,45012
402,45012
275,45013
276,45013
277,45013
293,45014
295,45014
296,45014
292,45014
242,45014
365,45014
156,45015
158,45015
155,45015
413,45015
101,45016
416,45018
412,45018
153,45018
154,45018
124,45019
125,45019
11,45019
13,45019
640,45019
360,45019
172,45020
637,45020
173,45020
178,45020
179,45020
538,45021
539,45021
540,45021
174,45022
177,45022
181,45022
185,45022
540,45023
288,45023
458,45023
102,45023
391,45025
589,45025
237,45025
249,45025
99,45026
163,45026
163,45027
36,45027
19,45028
103,45028
267,45029
110,45032
110,45033
566,45034
565,45034
566,45035
237,45035
237,45036
237,45037
204,45038
205,45038
209,45038
210,45038
211,45038
213,45038
214,45038
216,45038
218,45039
219,45039
220,45039
222,45039
331,45041
332,45041
391,45042
330,45043
331,45043
51,45044
52,45044
54,45045
55,45045
330,45046
332,45047
532,45047
53,45048
54,45048
55,45049
163,45051
274,45051
20,45052
571,45052
572,45052
573,45052
574,45052
34,45052
34,45053
621,45053
623,45053
72,45053
613,45053
342,45056
344,45056
345,45056
346,45056
348,45056
349,45056
352,45056
354,45056
355,45056
266,45059
147,45059
47,45059
47,45060
105,45060
14,45060
226,45060
295,45060
296,45060
309,45061
310,45061
311,45061
236,45061
226,45061
128,45062
129,45062
401,45062
132,45063
133,45063
402,45063
402,45064
135,45064
136,45064
138,45064
329,45064
132,45065
133,45065
402,45065
129,45066
130,45066
401,45066
131,45066
132,45066
157,45067
158,45067
385,45068
333,45068
334,45068
97,45069
239,45069
240,45069
241,45069
232,45069
233,45069
234,45069
94,45070
97,45070
95,45070
566,45072
637,45072
180,45072
180,45073
182,45073
183,45073
181,45073
185,45073
184,45073
73,45074
331,45074
426,45074
427,45074
251,45074
252,45074
253,45074
672,45074
255,45075
256,45075
257,45075
258,45075
263,45076
249,45076
34,45076
116,45077
117,45077
295,45077
296,45077
296,45078
263,45078
328,45079
367,45079
525,45079
526,45079
527,45079
527,45080
528,45081
33,45081
326,45081
613,45081
613,45082
358,45083
359,45083
360,45083
613,45084
358,45084
330,45087
309,45089
310,45089
330,45090
331,45090
331,45091
332,45091
361,45091
361,45092
362,45092
361,45093
363,45093
363,45094
311,45095
312,45095
277,45096
361,45096
331,45097
332,45097
362,45097
330,45098
363,45099
309,45100
310,45100
311,45100
311,45101
255,45101
249,45102
256,45102
256,45103
257,45103
258,45103
333,45103
334,45103
335,45103
335,45104
150,45106
151,45106
152,45106
29,45106
29,45107
31,45107
376,45107
376,45108
620,45108
621,45108
622,45108
623,45108
622,45109
623,45109
275,45110
276,45110
275,45111
276,45111
143,45111
144,45111
145,45111
147,45111
148,45111
256,45112
236,45112
257,45115
256,45116
535,45117
336,45117
336,45118
110,45119
535,45119
110,45120
275,45121
276,45121
276,45122
277,45122
169,45122
169,45123
171,45123
334,45124
333,45124
335,45124
335,45125
154,45126
155,45126
156,45126
157,45126
158,45126
233,45130
233,45132
233,45133
233,45135
233,45137
233,45139
233,45141
234,45142
234,45143
234,45144
234,45145
231,45147
232,45149
233,45149
336,45152
336,45154
336,45156
336,45158
336,45160
336,45161
336,45162
678,45164
678,45166
678,45168
76,45169
76,45170
75,45172
76,45174
77,45174
77,45176
77,45178
77,45180
134,45183
135,45184
134,45185
135,45185
135,45187
135,45188
135,45189
136,45190
136,45191
136,45193
136,45195
136,45197
137,45199
137,45201
137,45203
137,45205
138,45207
138,45208
138,45209
138,45211
138,45213
678,45320
137,45321
76,45322
77,45322
110,45329
110,45331
76,45333
75,45333
234,45333
135,45335
136,45335
138,45337
76,45341
76,45367
565,45377
565,45379
565,45381
566,45383
566,45385
566,45387
566,45389
566,45391
566,45393
566,45395
566,45397
566,45398
566,45399
566,45401
566,45403
566,45405
566,45406
566,45407
566,45409
566,45411
566,45413
566,45415
235,45426
156,45430
157,45430
156,45431
157,45431
158,45431
158,45432
158,45433
158,45435
158,45436
158,45437
158,45439
158,45441
156,45443
126,45447
118,45449
126,45449
120,45451
158,45453
124,45455
124,45457
125,45457
158,45458
539,45459
330,45461
330,45463
53,45467
54,45469
275,45478
276,45480
277,45481
277,45482
538,45497
538,45499
539,45501
292,45516
293,45518
295,45518
296,45518
296,45520
19,45522
19,45524
640,45526
360,45528
131,45530
132,45530
164,45532
166,45534
406,45536
406,45538
406,45540
407,45540
408,45542
408,45544
512,45546
412,45548
153,45550
154,45550
158,45551
155,45551
155,45553
413,45555
11,45557
13,45559
119,45561
120,45561
120,45563
120,45564
122,45564
120,45565
122,45565
123,45566
123,45567
122,45571
119,45571
155,45573
101,45573
166,45575
512,45575
233,45577
231,45577
458,45578
133,45579
99,45579
120,45583
121,45583
122,45583
103,45585
19,45587
19,45589
163,45589
163,45591
540,45597
538,45597
573,45599
613,45599
391,45599
565,45607
566,45607
566,45609
566,45611
566,45613
365,45616
365,45618
365,45620
585,45620
101,45622
101,45624
101,45626
101,45628
101,45630
101,45632
101,45634
99,45636
99,45638
99,45640
99,45642
99,45644
458,45646
458,45648
458,45650
267,45652
267,45654
267,45656
267,45658
637,45659
179,45660
163,45662
99,45664
101,45665
133,45665
402,45665
99,45665
163,45666
267,45667
19,45667
103,45669
163,45671
163,45673
36,45673
99,45673
538,45677
540,45677
365,45679
406,45681
412,45683
301,45683
578,45685
573,45685
72,45687
72,45689
274,45691
174,45694
177,45694
177,45696
181,45698
177,45698
181,45700
179,45701
637,45701
185,45702
185,45704
110,45720
110,45722
110,45724
110,45726
110,45728
110,45729
110,45730
110,45732
110,45734
110,45736
110,45738
110,45740
110,45742
110,45744
110,45746
566,45748
566,45749
566,45750
566,45752
566,45754
566,45756
566,45758
566,45759
566,45760
566,45762
566,45764
566,45766
566,45768
566,45769
566,45771
237,45772
566,45773
237,45775
237,45776
237,45777
237,45778
237,45779
237,45780
237,45781
237,45782
237,45783
237,45785
204,45787
205,45787
209,45787
209,45789
210,45789
210,45791
211,45793
213,45795
214,45797
214,45799
207,45801
215,45801
215,45803
217,45805
218,45805
219,45807
220,45809
222,45809
222,45811
330,45814
330,45816
330,45817
330,45818
330,45820
330,45822
330,45824
330,45826
330,45828
330,45830
330,45832
330,45834
330,45836
331,45836
331,45838
331,45840
331,45842
331,45844
331,45846
331,45848
331,45850
332,45852
332,45853
332,45854
332,45856
532,45858
532,45860
532,45862
532,45864
532,45866
532,45867
51,45870
51,45872
52,45872
52,45874
52,45876
52,45878
52,45880
52,45882
53,45884
53,45886
53,45888
54,45890
54,45892
54,45894
54,45896
54,45898
55,45900
55,45902
55,45904
55,45906
55,45908
391,45910
391,45912
391,45914
391,45916
391,45918
391,45920
391,45921
391,45922
55,45923
163,45932
163,45947
163,45949
163,45951
163,45953
163,45955
163,45957
578,45959
578,45961
578,45963
571,45963
571,45965
572,45967
572,45969
573,45969
573,45971
34,45973
34,45976
613,45978
72,45978
613,45980
620,45982
621,45982
623,45984
623,45986
342,45997
344,45997
345,45999
346,45999
348,46001
349,46003
352,46005
352,46007
354,46009
355,46009
355,46011
266,46050
266,46052
266,46054
266,46056
147,46058
47,46058
47,46060
47,46062
47,46064
47,46066
14,46068
105,46070
14,46070
14,46072
14,46074
14,46076
226,46078
226,46080
296,46080
295,46080
309,46082
310,46084
311,46086
236,46086
226,46088
226,46090
310,46092
311,46092
128,46094
128,46095
129,46095
129,46096
401,46097
401,46098
401,46099
401,46100
401,46101
132,46102
133,46102
133,46103
133,46105
402,46105
402,46106
402,46107
135,46107
135,46108
138,46109
139,46109
139,46110
329,46110
329,46111
132,46112
133,46113
133,46114
133,46115
402,46116
402,46117
402,46118
402,46119
129,46120
129,46121
129,46122
130,46122
401,46123
401,46125
131,46125
132,46125
132,46126
132,46127
158,46128
158,46129
158,46130
158,46131
158,46132
158,46133
385,46134
385,46135
385,46136
385,46137
333,46138
333,46139
334,46139
97,46141
97,46142
239,46143
240,46143
240,46144
232,46144
232,46145
233,46145
234,46146
94,46147
94,46148
94,46149
95,46149
95,46150
95,46151
97,46151
97,46152
97,46153
566,46161
566,46162
566,46163
637,46164
637,46165
637,46166
180,46166
180,46167
180,46168
181,46169
182,46170
182,46171
183,46171
183,46172
184,46172
185,46172
185,46173
73,46174
73,46175
368,46175
368,46176
368,46177
426,46177
426,46178
427,46178
251,46178
251,46179
252,46179
253,46179
672,46180
673,46181
255,46182
255,46183
255,46184
256,46184
257,46184
257,46185
258,46185
258,46187
263,46188
263,46189
263,46190
263,46191
263,46192
34,46192
249,46192
34,46193
116,46194
116,46195
116,46196
117,46196
117,46197
117,46198
295,46198
295,46199
296,46199
296,46200
296,46201
296,46202
296,46203
296,46204
296,46205
296,46206
328,46207
524,46208
524,46209
524,46210
525,46210
526,46211
527,46211
527,46212
527,46213
527,46214
527,46215
528,46218
528,46219
528,46220
33,46221
326,46222
326,46223
613,46223
613,46224
613,46225
613,46226
613,46227
613,46228
613,46229
359,46230
358,46230
359,46231
360,46231
360,46232
360,46233
360,46234
360,46235
613,46236
613,46237
613,46238
613,46239
613,46240
358,46240
358,46241
358,46242
330,46244
330,46245
330,46246
330,46247
330,46248
330,46249
309,46250
309,46251
309,46252
310,46253
310,46254
310,46255
310,46256
330,46257
330,46258
331,46259
331,46260
331,46261
331,46262
331,46264
332,46264
332,46265
332,46266
332,46268
331,46269
332,46271
331,46271
332,46273
330,46274
330,46275
330,46277
330,46278
330,46279
330,46280
311,46282
311,46283
311,46284
311,46285
311,46286
311,46287
311,46288
312,46288
311,46289
277,46290
277,46291
277,46292
361,46295
361,46296
361,46297
361,46298
361,46299
361,46300
361,46301
361,46302
361,46303
361,46304
361,46306
362,46306
362,46307
362,46308
362,46309
362,46310
362,46311
362,46312
362,46313
362,46314
362,46315
362,46316
362,46317
362,46318
362,46319
362,46320
363,46320
363,46321
363,46322
363,46323
363,46324
363,46325
363,46326
363,46327
363,46328
363,46329
363,46330
363,46331
363,46332
363,46333
363,46334
363,46335
309,46337
309,46339
310,46339
310,46341
310,46343
311,46345
311,46347
311,46349
311,46351
255,46353
255,46355
255,46357
255,46359
249,46361
249,46363
249,46365
255,46367
256,46367
256,46369
256,46371
257,46371
258,46373
258,46375
333,46377
333,46379
334,46379
334,46381
335,46381
335,46383
335,46384
335,46386
335,46388
335,46390
335,46392
335,46394
335,46396
335,46398
150,46399
150,46401
150,46403
150,46405
151,46405
151,46407
151,46409
29,46409
29,46411
29,46413
29,46415
29,46417
29,46419
29,46421
31,46423
31,46425
31,46427
376,46429
376,46430
620,46432
620,46434
621,46434
621,46436
621,46438
622,46438
622,46440
623,46440
623,46442
622,46443
623,46443
623,46445
623,46447
275,46449
275,46451
275,46453
276,46453
276,46455
276,46457
276,46459
275,46459
275,46461
275,46463
276,46463
276,46465
276,46467
276,46469
143,46471
143,46473
144,46473
145,46473
147,46473
147,46475
148,46475
256,46479
256,46481
256,46483
256,46485
236,46485
236,46487
672,46513
677,46517
255,46517
677,46523
677,46525
677,46527
677,46529
677,46531
677,46533
535,46543
535,46545
336,46547
336,46549
336,46551
336,46553
336,46555
336,46557
336,46559
336,46561
110,46563
110,46565
110,46567
110,46569
110,46571
110,46573
110,46575
535,46575
110,46577
110,46579
110,46581
110,46583
110,46585
110,46587
110,46589
110,46591
275,46594
275,46596
275,46598
276,46598
276,46600
276,46602
276,46604
276,46606
276,46608
277,46610
169,46612
169,46614
169,46616
169,46618
169,46620
169,46622
169,46624
170,46626
170,46628
170,46630
333,46632
334,46634
334,46636
334,46638
334,46640
334,46642
334,46644
335,46644
335,46646
335,46648
335,46650
335,46652
154,46654
155,46654
155,46656
156,46658
157,46658
158,46660
158,46662
158,46664
158,46666
361,46667
362,46667
363,46667
363,46669
367,46671
589,46671
590,46673
593,46673
61,46675
90,46677
91,46677
87,46679
88,46679
89,46679
90,46679
55,46681
287,46681
86,46681
87,46681
46,46683
47,46683
43,46684
45,46684
14,46685
382,46686
383,46686
377,46687
378,46687
379,46687
380,46687
382,46687
383,46688
630,46688
630,46689
629,46689
385,46689
19,46690
20,46690
596,46690
601,46692
597,46692
598,46692
599,46692
600,46692
593,46694
594,46694
19,46694
104,46696
107,46696
610,46698
265,46698
265,46700
266,46700
12,46702
13,46702
324,46702
265,46704
8,46706
9,46706
10,46706
11,46706
275,46708
276,46708
233,46710
234,46710
75,46710
76,46710
77,46710
77,46711
369,46711
678,46711
233,46712
134,46712
135,46712
136,46712
137,46712
135,46714
136,46714
138,46714
566,46715
235,46715
566,46716
137,46718
234,46719
76,46719
77,46719
566,46720
566,46721
565,46722
566,46722
134,46725
135,46725
136,46725
233,46730
234,46730
110,46731
336,46732
120,46738
121,46738
122,46738
118,46738
156,46739
157,46739
158,46739
158,46740
164,46741
166,46741
512,46741
645,46741
406,46744
407,46744
408,46744
119,46746
119,46747
120,46747
124,46747
123,46747
565,46750
231,46750
232,46751
233,46751
131,46751
132,46751
133,46751
402,46751
275,46752
276,46752
277,46752
365,46754
585,46754
293,46754
295,46754
296,46754
292,46754
156,46755
158,46755
412,46756
153,46756
154,46756
101,46757
157,46760
416,46760
155,46761
413,46761
124,46762
125,46762
11,46763
13,46763
640,46763
358,46763
360,46763
172,46764
637,46764
173,46764
178,46764
178,46765
179,46765
538,46766
538,46767
539,46767
540,46768
174,46769
177,46769
181,46769
182,46769
185,46770
540,46771
540,46772
288,46772
458,46772
102,46772
589,46774
249,46774
245,46774
391,46774
99,46775
163,46775
163,46776
36,46776
103,46777
19,46777
267,46778
110,46784
110,46785
566,46786
566,46787
237,46787
237,46788
237,46789
204,46790
205,46790
209,46790
210,46790
210,46791
211,46791
213,46791
214,46791
214,46792
216,46792
218,46793
219,46793
220,46793
222,46793
331,46794
331,46795
331,46796
332,46796
391,46797
391,46798
391,46799
330,46800
330,46801
331,46802
51,46803
52,46804
52,46805
54,46806
55,46806
55,46807
55,46808
615,46809
615,46810
615,46811
332,46812
532,46813
532,46814
53,46815
53,46816
54,46816
54,46817
54,46818
55,46819
163,46825
163,46826
274,46826
20,46827
571,46827
572,46827
572,46828
573,46828
574,46828
34,46828
34,46829
613,46829
72,46829
72,46830
620,46830
623,46830
352,46832
353,46832
354,46832
355,46832
266,46838
147,46839
46,46839
47,46840
47,46841
105,46841
14,46841
226,46842
295,46842
296,46842
309,46843
310,46843
311,46843
236,46843
226,46843
128,46844
129,46844
20,46844
132,46845
133,46845
402,46845
402,46846
135,46846
136,46846
138,46846
329,46846
132,46847
133,46847
133,46848
402,46848
402,46849
129,46850
130,46850
130,46851
20,46851
131,46851
132,46851
132,46852
157,46853
158,46853
158,46854
158,46855
385,46856
385,46857
333,46857
334,46857
335,46858
97,46859
239,46859
240,46859
241,46859
232,46859
233,46859
234,46859
94,46860
97,46860
95,46860
566,46862
637,46862
180,46862
180,46863
182,46863
183,46863
181,46863
185,46863
184,46863
73,46864
331,46864
426,46864
427,46864
251,46864
252,46864
253,46864
672,46864
255,46865
256,46865
257,46865
258,46865
263,46866
249,46866
34,46866
116,46867
117,46867
295,46867
296,46867
296,46868
263,46868
328,46869
367,46869
525,46869
526,46869
527,46869
527,46870
528,46871
33,46871
326,46871
613,46871
613,46872
358,46873
359,46873
360,46873
613,46874
358,46874
330,46875
309,46876
310,46876
330,46877
331,46877
331,46878
332,46878
361,46878
361,46879
362,46879
361,46880
363,46880
363,46881
311,46882
312,46882
277,46883
331,46884
332,46884
362,46884
330,46885
363,46886
309,46887
310,46887
311,46887
311,46888
255,46888
249,46889
256,46889
256,46890
257,46890
258,46890
333,46890
334,46890
335,46890
335,46891
150,46892
151,46892
152,46892
29,46892
29,46893
31,46893
376,46893
376,46894
620,46894
621,46894
622,46894
623,46894
622,46895
623,46895
275,46896
276,46896
275,46897
276,46897
143,46897
144,46897
145,46897
147,46897
148,46897
256,46898
236,46898
257,46901
256,46902
535,46903
336,46903
336,46904
110,46905
535,46905
110,46906
275,46907
276,46907
276,46908
277,46908
169,46908
169,46909
171,46909
334,46910
333,46910
335,46910
335,46911
154,46912
155,46912
156,46912
157,46912
158,46912
361,46913
362,46913
363,46913
363,46914
367,46915
589,46915
590,46916
593,46916
61,46917
90,46918
91,46918
87,46919
88,46919
89,46919
90,46919
55,46920
287,46920
86,46920
87,46920
46,46921
47,46921
43,46922
45,46922
14,46923
382,46924
383,46924
377,46925
378,46925
379,46925
380,46925
382,46925
383,46926
630,46926
630,46927
629,46927
385,46927
19,46928
20,46928
596,46928
601,46929
597,46929
598,46929
599,46929
600,46929
593,46930
594,46930
19,46930
104,46931
107,46931
610,46933
265,46933
265,46934
266,46934
12,46935
13,46935
324,46935
265,46936
8,46937
9,46937
10,46937
11,46937
275,46938
276,46938
233,46940
233,46941
233,46942
233,46943
233,46944
234,46945
234,46946
234,46947
234,46948
234,46949
234,46950
234,46951
75,46952
75,46953
75,46954
75,46955
75,46956
75,46957
76,46958
76,46959
76,46960
76,46961
76,46962
76,46963
76,46964
76,46965
76,46966
76,46967
76,46968
76,46969
77,46970
77,46971
77,46972
77,46973
77,46974
77,46975
77,46976
77,46977
77,46978
77,46979
77,46980
77,46981
77,46982
77,46983
77,46984
369,46991
369,46992
369,46993
369,46994
369,46995
369,46996
369,46997
369,46998
369,46999
369,47000
369,47001
369,47002
369,47003
369,47004
369,47005
134,47012
134,47013
134,47014
134,47015
134,47016
134,47017
135,47018
135,47019
135,47020
135,47021
136,47022
137,47023
137,47024
137,47025
137,47026
138,47027
138,47028
138,47029
138,47030
138,47031
138,47032
138,47033
138,47034
138,47035
233,47036
233,47037
233,47038
233,47039
233,47040
135,47048
136,47053
138,47055
138,47056
138,47057
138,47058
138,47059
138,47060
138,47061
138,47062
138,47063
138,47064
566,47075
566,47076
566,47077
566,47078
566,47079
566,47080
566,47081
566,47082
566,47083
566,47084
566,47085
566,47086
235,47087
235,47088
235,47089
235,47090
235,47092
566,47106
566,47107
566,47108
566,47109
566,47112
566,47113
566,47114
566,47115
566,47116
566,47117
566,47118
566,47119
566,47120
566,47121
566,47122
566,47123
566,47124
566,47125
566,47126
566,47127
566,47128
566,47129
566,47130
566,47131
566,47132
566,47133
566,47134
566,47135
566,47136
137,47177
137,47178
137,47179
137,47180
137,47181
137,47182
137,47183
137,47184
137,47185
137,47186
137,47187
137,47188
137,47189
137,47190
137,47191
137,47192
137,47193
137,47194
137,47195
137,47196
234,47205
76,47206
76,47207
76,47208
76,47209
76,47210
76,47211
76,47212
76,47213
76,47214
76,47215
76,47216
76,47217
77,47218
77,47219
77,47220
77,47221
77,47222
77,47223
77,47224
77,47225
566,47237
566,47247
566,47248
566,47249
566,47250
566,47251
566,47252
566,47253
566,47254
566,47255
566,47256
566,47257
566,47258
566,47259
566,47260
566,47261
566,47262
566,47263
566,47264
566,47265
566,47266
566,47267
566,47268
566,47269
566,47270
566,47271
566,47272
566,47273
566,47274
565,47287
565,47288
565,47289
565,47290
566,47291
566,47292
566,47293
566,47294
566,47295
566,47296
566,47299
566,47300
566,47301
566,47302
566,47303
566,47304
566,47305
566,47306
566,47307
566,47308
566,47309
566,47310
566,47311
566,47312
566,47313
566,47314
566,47315
566,47316
566,47317
566,47318
566,47319
566,47320
566,47321
134,47372
134,47373
134,47374
135,47375
135,47376
135,47377
135,47378
135,47379
135,47380
135,47381
135,47382
135,47383
135,47384
135,47385
136,47386
136,47387
136,47388
136,47389
136,47390
136,47391
136,47392
136,47393
136,47394
136,47395
136,47396
136,47397
136,47398
136,47399
136,47400
136,47401
136,47402
136,47403
136,47404
136,47405
136,47406
136,47407
136,47408
336,47450
233,47517
233,47518
233,47519
233,47520
233,47521
233,47522
233,47523
233,47524
233,47525
233,47526
233,47527
233,47528
233,47529
233,47530
233,47531
233,47532
233,47533
233,47534
233,47535
233,47536
233,47537
233,47538
233,47539
233,47540
233,47541
233,47542
233,47543
234,47544
234,47545
234,47546
234,47547
234,47548
234,47549
234,47550
234,47551
234,47552
234,47553
110,47565
110,47566
110,47567
110,47568
110,47569
110,47571
110,47572
110,47573
110,47574
336,47584
336,47585
336,47586
336,47587
336,47588
336,47589
336,47590
336,47591
336,47592
336,47593
336,47594
336,47595
336,47596
336,47597
336,47598
336,47599
336,47600
336,47601
336,47602
336,47603
336,47604
336,47605
336,47606
336,47607
336,47608
336,47609
336,47610
336,47611
336,47612
336,47613
336,47614
336,47615
126,47704
126,47705
126,47706
126,47707
126,47708
126,47709
118,47710
118,47711
118,47712
120,47713
120,47714
120,47715
121,47716
122,47717
122,47718
156,47719
156,47720
156,47721
156,47722
157,47723
157,47724
157,47725
157,47726
158,47727
158,47728
158,47729
158,47730
158,47731
158,47732
158,47733
158,47734
158,47735
158,47736
158,47737
158,47738
158,47739
158,47740
158,47741
158,47742
158,47743
158,47744
158,47745
158,47746
158,47747
158,47748
158,47749
164,47750
164,47751
164,47752
164,47753
166,47754
166,47755
166,47756
166,47757
645,47758
645,47759
512,47760
512,47761
512,47762
512,47763
512,47764
406,47787
406,47788
406,47789
406,47790
406,47791
406,47792
406,47793
406,47794
406,47795
406,47796
406,47797
406,47798
406,47799
406,47800
406,47801
407,47802
407,47803
407,47804
407,47805
407,47806
408,47807
408,47808
408,47809
408,47810
408,47811
408,47812
119,47823
119,47824
119,47825
120,47826
120,47827
120,47828
120,47829
120,47830
120,47831
120,47832
120,47833
120,47834
120,47835
122,47836
122,47837
122,47838
122,47839
122,47840
123,47841
123,47842
123,47843
123,47844
123,47845
123,47846
123,47847
123,47848
124,47849
124,47850
119,47851
124,47852
565,47893
565,47894
565,47895
566,47896
566,47897
566,47898
566,47899
566,47900
566,47901
566,47902
566,47903
566,47904
566,47905
566,47906
566,47907
231,47908
231,47909
231,47910
232,47911
232,47912
233,47913
233,47914
233,47915
233,47916
233,47917
131,47922
131,47923
132,47924
133,47926
133,47928
133,47929
133,47930
275,47932
275,47933
275,47934
275,47935
275,47936
275,47937
276,47938
276,47939
277,47940
277,47941
277,47942
277,47943
277,47944
277,47945
277,47946
277,47947
277,47948
277,47949
365,47970
365,47971
365,47972
365,47973
365,47974
365,47975
365,47976
365,47977
365,47978
365,47979
365,47980
365,47981
365,47982
365,47983
365,47984
585,47985
585,47986
585,47987
585,47988
292,47989
292,47990
292,47991
293,47992
293,47993
295,47994
296,47995
296,47996
296,47997
296,47998
296,47999
158,48003
158,48004
158,48005
158,48006
158,48007
158,48008
158,48009
158,48010
158,48011
412,48012
412,48013
412,48014
412,48015
412,48016
412,48017
153,48018
153,48019
153,48020
153,48021
153,48022
153,48023
154,48024
101,48025
101,48026
101,48027
101,48028
101,48029
101,48030
101,48031
101,48032
101,48033
101,48034
101,48035
101,48036
101,48037
101,48038
101,48039
101,48040
101,48041
101,48042
101,48043
101,48044
101,48045
101,48046
101,48047
101,48048
101,48049
101,48050
101,48051
101,48052
101,48053
101,48054
101,48055
101,48056
101,48057
101,48058
101,48059
101,48060
101,48061
157,48092
416,48093
416,48095
416,48096
416,48097
416,48098
416,48099
416,48100
416,48101
416,48102
416,48103
416,48104
416,48105
301,48106
301,48107
155,48108
155,48109
155,48110
155,48111
155,48112
155,48113
155,48114
155,48115
155,48116
413,48117
413,48118
413,48119
413,48120
413,48121
413,48122
124,48123
124,48124
124,48125
125,48126
125,48127
11,48128
11,48129
11,48130
11,48131
11,48132
11,48133
13,48134
13,48135
13,48136
640,48137
640,48138
640,48139
358,48140
360,48141
360,48142
360,48143
179,48144
179,48145
179,48146
179,48147
179,48148
179,48149
538,48154
538,48155
538,48156
538,48157
538,48158
538,48159
538,48160
538,48161
538,48162
538,48163
538,48164
538,48165
538,48166
539,48167
539,48168
539,48169
539,48170
539,48171
540,48177
174,48178
174,48179
174,48180
177,48181
177,48182
177,48183
177,48184
177,48185
177,48186
177,48187
177,48188
181,48189
181,48190
181,48191
181,48192
181,48193
181,48194
185,48195
185,48196
185,48197
185,48198
185,48199
185,48200
185,48201
185,48202
185,48203
185,48204
185,48205
185,48206
185,48207
540,48208
540,48209
288,48210
458,48211
458,48212
458,48213
458,48214
458,48215
458,48216
458,48217
458,48218
458,48219
458,48220
458,48221
458,48222
458,48223
458,48224
589,48258
249,48259
249,48260
249,48261
391,48262
99,48263
99,48264
99,48265
99,48266
99,48267
99,48268
99,48269
99,48270
99,48271
99,48272
99,48273
99,48274
99,48275
99,48276
99,48277
99,48278
99,48279
99,48280
99,48281
99,48282
99,48283
99,48284
99,48285
99,48286
99,48287
99,48288
99,48289
99,48290
99,48291
99,48292
99,48293
99,48294
99,48295
99,48296
99,48297
99,48298
99,48299
163,48300
163,48301
163,48302
163,48303
163,48304
163,48305
163,48306
163,48307
163,48308
163,48309
163,48310
163,48311
163,48312
163,48313
163,48314
163,48315
163,48316
163,48317
163,48318
163,48319
163,48320
163,48321
163,48322
163,48323
163,48324
163,48325
163,48326
163,48327
163,48328
163,48329
163,48330
163,48331
36,48332
36,48333
36,48334
36,48335
36,48336
103,48337
103,48338
103,48339
103,48340
103,48341
103,48342
103,48343
103,48344
103,48345
103,48346
103,48347
103,48348
103,48349
19,48350
19,48351
19,48352
19,48353
19,48354
19,48355
19,48356
19,48357
19,48358
19,48359
19,48360
19,48361
19,48362
19,48363
19,48364
19,48365
19,48366
19,48367
19,48368
19,48369
19,48370
19,48371
19,48372
19,48373
19,48374
19,48375
267,48376
267,48377
267,48378
267,48379
267,48380
267,48381
267,48382
267,48383
267,48384
267,48385
267,48386
267,48387
267,48388
267,48389
267,48390
267,48391
267,48392
267,48393
267,48394
267,48395
267,48396
267,48397
267,48398
267,48399
267,48400
267,48401
267,48402
267,48403
267,48404
267,48405
267,48406
267,48407
267,48408
267,48409
267,48410
267,48411
267,48412
267,48413
