id,pscene_id,narrator_id,tayusub_id,tayu_description,sortorder
4471,2044,29,,Gappo,7
4472,2045,54,0,Naka [Part 1],1
4473,2045,63,0,Mae [Part 2],2
4474,2045,9,0,Ato [Part 3],3
4475,2046,35,0,Mae [Part 1],1
4476,2046,68,0,Ato [Part 2],2
4477,2047,55,0,Kinezo,1
4478,2047,57,0,Ousu,2
4479,2047,73,0,,3
4480,2047,37,0,,4
4481,2047,156,0,,5
4482,2048,39,60,Kuchi [Part 1],1
4483,2048,34,181,Oku [Part 2],2
4484,2049,9,0,,1
4485,2049,54,0,,2
4486,2049,56,0,,3
4487,2049,36,0,,4
4488,2049,39,0,,5
4489,2049,73,0,,6
4490,2051,35,0,Part 1,1
4491,2051,68,0,Part 2,2
4492,2052,55,0,Hisamatsu,1
4493,2052,57,0,Osome,2
4494,2052,58,0,Zenroku,3
4495,2053,6,0,,1
4496,2054,29,0,,1
4497,2055,63,0,Part 1,1
4498,2055,99,0,Part 2,2
4499,2056,181,0,Part 1,1
4500,2056,34,0,Part 2,2
4501,2057,53,0,Jurosaku,1
4502,2057,5,0,Yoshiro,2
4503,2057,62,0,Girl attendant to a courtesan,3
4504,2057,60,0,Narrative,4
4505,2057,37,0,Narrative,5
4506,2057,156,0,Narrative,6
4507,2058,37,0,Part 1,1
4508,2058,55,0,Part 2,2
4509,2059,35,0,Part 1,1
4510,2059,63,0,Part 2,2
4511,2060,60,0,Part 1,1
4512,2060,54,0,Part 2,2
4513,2060,6,0,Part 3,3
4514,2061,53,0,,1
4515,2062,99,0,,1
4516,2063,9,0,Sukehei,1
4517,2063,57,0,Shizuma,2
4518,2063,56,0,Osode,3
4519,2063,39,0,Narrative,4
4520,2063,73,0,Narrative,5
4521,2063,156,0,Narrative,6
4522,2064,5,0,,1
4523,2065,62,0,Part 1,1
4524,2065,29,0,Part 2,2
4525,2065,34,0,Part 3,3
4526,2065,68,0,Part 4,4
4527,2066,181,0,,1
4528,2067,58,0,Masaemon,1
4529,2067,39,0,Shizuma,2
4530,2067,60,0,Rinzaemon,3
4531,2067,37,0,Matagoro,4
4532,2067,73,0,Retainers,5
4533,2068,54,0,Lady Nagisa,1
4534,2068,35,0,Saeda,2
4535,2068,60,0,Maid,3
4536,2068,156,0,Maid,4
4537,2069,63,0,,1
4538,2069,5,0,,2
4539,2069,56,0,,3
4540,2069,58,0,,4
4541,2069,37,0,,5
4542,2070,9,0,,1
4543,2071,6,0,,1
4544,2072,181,0,,1
4545,2073,53,0,,1
4546,2074,34,0,Part 1,1
4547,2074,68,0,Part 2,2
4548,2075,62,0,Part 1,1
4549,2075,99,0,Part 2,2
4550,2076,29,0,Komaki,1
4551,2076,55,0,Sukekuni,2
4552,2076,57,0,Narrative,3
4553,2076,39,0,Narrative,4
4554,2076,73,0,Narrative,5
4555,2077,63,0,Part 1,1
4556,2077,6,0,Part 2,2
4557,2078,6,0,,1
4558,2079,99,0,[Kiri],1
4559,2080,68,0,Komaki,1
4560,2080,5,0,Sukekuni,2
4561,2080,56,0,Narrative,3
4562,2080,37,0,Narrative,4
4563,2080,160,0,Narrative,5
4564,2081,60,0,,1
4565,2082,57,0,Part 1,1
4566,2082,53,0,Part 2,2
4567,2082,181,0,Part 3,3
4568,2083,29,0,Masakiyo Kato,1
4569,2083,54,0,Hinaginu,2
4570,2083,35,0,Gemba Marikawa,3
4571,2083,39,0,Kyuma Hayabuchi,4
4572,2084,9,0,,1
4573,2085,34,0,,1
4574,2086,55,0,,1
4575,2086,62,0,,2
4576,2086,58,0,,3
4577,2086,73,0,,4
4578,2086,156,0,,5
4579,2087,54,0,,1
4580,2087,60,0,,2
4581,2087,73,0,,3
4582,2087,156,160,,4
4583,2088,68,0,Shirayuri,1
4584,2088,55,0,Byakuranni,2
4585,2088,57,0,Kompei,3
4586,2088,56,0,Ukon,4
4587,2088,62,0,Sakon,5
4588,2088,53,0,Konzo,6
4589,2089,34,0,,1
4590,2090,34,0,,1
4591,2090,37,0,Tsure [narrative/assistant narrator],2
4592,2090,156,0,Tsure [narrative/assistant narrator],3
4593,2091,181,0,Tsuna,1
4594,2091,63,0,Wakana,2
4595,2091,58,0,Ugenta,3
4596,2091,39,0,Sagenta,4
4597,2092,29,0,Yohei,1
4598,2092,35,0,Okichi,2
4599,2092,62,0,Shichizaemon,3
4600,2092,58,0,Hachiya,4
4601,2092,39,0,Kogiku,5
4602,2092,60,0,Moriemon,6
4603,2092,37,,Millionaire escort to Kogiku,7
4604,2092,73,,Yagoro,8
4605,2092,160,,Okiyo,9
4606,2093,5,0,Part 1,1
4607,2093,9,0,Part 2,2
4608,2094,6,0,,1
4609,2095,160,0,,1
4610,2095,156,0,,2
4611,2095,37,0,,3
4612,2096,5,0,,1
4613,2097,58,0,Part 1,1
4614,2097,53,0,Part 2,2
4615,2098,56,0,Part 1,1
4616,2098,181,0,Part 2,2
4617,2099,9,0,,1
4618,2100,99,0,Part 1,1
4619,2100,34,0,Part 2,2
4620,2101,60,39,,1
4621,2102,55,0,,1
4622,2103,63,0,Part 1,1
4623,2103,68,0,Part 2,2
4624,2104,54,0,,1
4625,2104,62,0,,2
4626,2104,73,0,,3
4627,2104,37,0,,4
4628,2104,156,0,,5
4629,2105,35,0,,1
4630,2106,57,0,,1
4631,2107,6,0,,1
4632,2108,39,60,,1
4633,2109,62,0,,1
4634,2110,54,0,Part 1,1
4635,2110,99,0,Part 2,2
4636,2111,56,0,Part 1,1
4637,2111,6,0,Part 2,2
4638,2112,9,0,,1
4639,2113,35,0,Koharu,1
4640,2113,57,0,Jihei,2
4641,2113,37,0,Narrative,3
4642,2113,160,0,Narrative,4
4643,2114,29,0,The Inari God,1
4644,2114,62,0,Munechika,2
4645,2114,60,0,Michinari,3
4646,2114,156,0,Narrative,4
4647,2115,55,0,Part 1,1
4648,2115,63,0,Part 2,2
4649,2115,34,0,Part 3,3
4650,2116,1,0,,1
4651,2117,68,0,Otowa,1
4652,2117,53,0,Inagawa,2
4653,2117,5,0,Tetsugatake,3
4654,2117,58,0,Shichibei,4
4655,2117,39,0,Crier,5
4656,2117,73,0,Crier,6
4657,2118,68,0,Otowa,1
4658,2118,53,0,Inagawa,2
4659,2118,5,0,Tetsugatake,3
4660,2118,58,0,Shichibei,4
4661,2118,39,0,Crier,5
4662,2118,73,0,Crier,6
4663,2119,34,0,Okina,1
4664,2119,55,0,Senzai,2
4665,2119,35,0,Sambaso,3
4666,2119,62,0,Sambaso,4
4667,2119,56,0,Narrative,5
4668,2119,58,0,Narrative,6
4669,2119,73,,Narrative,7
4670,2119,156,,Narrative,8
4671,2119,160,,Narrative,9
4672,2120,63,9,Part 1,1
4673,2120,9,63,Part 2,2
4674,2121,68,0,,1
4675,2122,54,0,,1
4676,2123,181,0,,1
4677,2124,29,0,Part 1,1
4678,2124,99,0,Part 2,2
4679,2125,53,0,Part 1,1
4680,2125,6,0,Part 2,2
4681,2126,5,0,Okatsu,1
4682,2126,57,0,Osome,2
4683,2126,60,0,Kanroku,3
4684,2126,39,0,Hisamatsu,4
4685,2126,37,0,Kosuke/Yachuta,5
4686,2127,181,0,,1
4687,2128,68,0,,1
4688,2129,54,0,,1
4689,2129,57,0,,2
4690,2129,62,0,,3
4691,2129,39,0,,4
4692,2129,73,37,,5
4693,2130,34,0,Part 1,1
4694,2130,53,0,Part 2,2
4695,2131,60,0,Part 1,1
4696,2131,6,0,Part 2,2
4697,2132,5,0,Kaheiji,1
4698,2132,35,0,Osaga,2
4699,2132,56,0,Narrative,3
4700,2132,58,0,Narrative,4
4701,2132,156,160,Narrative,5
4702,2133,99,0,[Kiri],1
4703,2134,55,0,Part 1,1
4704,2134,63,0,Part 2,2
4705,2135,9,0,,1
4706,2136,160,0,,1
4707,2136,156,0,,2
4708,2136,37,0,,3
4709,2136,73,0,,4
4710,2137,55,0,,1
4711,2138,54,0,,1
4712,2139,57,0,Part 1,1
4713,2139,181,0,Part 2,2
4714,2140,62,0,Part 1,1
4715,2140,63,0,Part 2,2
4716,2141,6,0,,1
4717,2142,56,0,Part 1,1
4718,2142,9,0,Part 2,2
4719,2143,35,0,Part 1,1
4720,2143,99,0,Part 2,2
4721,2144,29,0,,1
4722,2145,53,0,,1
4723,2146,68,0,Part 1,1
4724,2146,34,0,Part 2,2
4725,2147,5,0,Katsuie Shibata,1
4726,2147,58,0,Hisayoshi,2
4727,2147,39,0,"Masakiyo, Fukushima Masanori",3
4728,2147,60,0,"Takigawa Shogan, Sakuma Morimasa",4
4729,2147,73,0,Harunaga,5
4730,2147,37,0,Harutaka Oda,6
4731,2148,160,0,,1
4732,2148,156,0,,2
4733,2148,37,0,,3
4734,2148,73,0,,4
4735,2149,55,0,,1
4736,2150,54,0,,1
4737,2151,57,0,Part 1,1
4738,2151,181,0,Part 2,2
4739,2152,62,0,Part 1,1
4740,2152,63,0,Part 2,2
4741,2153,6,0,,1
4742,2154,56,0,Part 1,1
4743,2154,9,0,Part 2,2
4744,2155,35,0,Part 1,1
4745,2155,99,0,Part 2,2
4746,2156,29,0,,1
4747,2157,53,0,,1
4748,2158,68,0,Part 1,1
4749,2158,34,0,Part 2,2
4750,2159,5,0,Katsuie Shibata,1
4751,2159,58,0,Hisayoshi,2
4752,2159,39,0,"Masakiyo, Fukushima Masanori",3
4753,2159,60,0,Shogen Takigawa/Morimasa Sakuma,4
4754,2159,73,0,Saeda Tokuzen-in,5
4755,2159,37,0,Harunobu/Harutaka,6
4756,2160,34,0,,1
4757,2161,9,0,Local governor,1
4758,2161,53,0,Local governor's assistant,2
4759,2161,56,0,Farmer's wife,3
4760,2161,58,0,Village headman,4
4761,2161,60,0,Farmer,5
4762,2161,37,0,Local governor's wife,6
4763,2162,9,0,Local governor,1
4764,2162,53,0,Local governor's assistant,2
4765,2162,56,0,Farmer's wife,3
4766,2162,58,0,Village headman,4
4767,2162,60,0,Kijiro,5
4768,2162,37,0,Local governor's wife,6
4769,2163,5,0,Benkei,1
4770,2163,57,0,Ushiwakamaru,2
4771,2163,39,0,Narrative,3
4772,2163,156,0,Narrative,4
4773,2163,161,0,Narrative,5
4774,2164,37,0,Part 1,1
4775,2164,55,0,Part 2,2
4776,2165,39,0,Part 1,1
4777,2165,29,0,Part 2,2
4778,2166,62,0,Part 1,1
4779,2166,99,0,Part 2,2
4780,2166,60,0,Part 3,3
4781,2167,181,0,Giheiji,1
4782,2167,63,0,Danshichi,2
4783,2168,6,0,,1
4784,2169,68,0,,1
4785,2170,54,0,Ochiyo,1
4786,2170,35,0,Hanbei,2
4787,2170,58,0,Narrative,3
4788,2170,73,0,Narrative,4
4789,2170,160,0,Narrative,5
4790,2171,37,0,Part 1,1
4791,2171,55,0,Part 2,2
4792,2172,39,0,Part 1,1
4793,2172,29,0,Part 2,2
4794,2173,35,0,Isonojo,1
4795,2173,56,0,Onaka,2
4796,2173,73,0,Sabu,3
4797,2173,160,0,Dempachi,4
4798,2174,62,0,Part 1,1
4799,2174,99,0,Part 2,2
4800,2174,60,0,Part 3,3
4801,2175,181,0,Giheiji,1
4802,2175,63,0,Danshichi,2
4803,2176,9,0,Part 1,1
4804,2176,58,0,Part 2,2
4805,2177,68,0,,1
4806,2178,54,0,Part 1,1
4807,2178,34,0,Part 2,2
4808,2179,6,0,,1
4809,2180,53,0,,1
4810,2181,5,0,Benkei,1
4811,2181,57,0,Ushiwakamaru,2
4812,2181,156,0,,3
4813,2181,161,0,,4
4814,2182,62,0,,1
4815,2183,34,0,,1
4816,2184,55,0,Part 1,1
4817,2184,6,0,Part 2,2
4818,2185,63,0,Tarokaja,1
4819,2185,54,0,Warlord,2
4820,2185,35,0,Beautiful woman,3
4821,2185,68,0,Ugly woman,4
4822,2186,56,0,,1
4823,2186,58,0,,2
4824,2186,60,0,,3
4825,2186,73,0,,4
4826,2186,160,161,,5
4827,2187,9,0,,1
4828,2188,29,0,Part 1,1
4829,2188,99,0,Part 2,2
4830,2189,53,0,,1
4831,2190,181,0,,1
4832,2191,5,0,"Yukitsuna, a Genji warrior",1
4833,2191,57,0,"Shigemori, son of Kiyomori",2
4834,2191,39,0,"Tsunetoshi, a Heike classman",3
4835,2191,37,0,"Tadamitsu, a Heike clansman",4
4836,2191,156,0,"Moritsugu, a Heike clansman",5
4837,2192,35,0,Part 1,1
4838,2192,54,0,Part 2,2
4839,2193,5,0,"Sanemori, a Heike general",1
4840,2193,56,0,"Koman, Kurosuke's daughter",2
4841,2193,58,0,"Saemon, a Heike general",3
4842,2193,37,0,"Chuta, a Heike warrior",4
4843,2193,73,0,"Munemori, son of Shigemori",5
4844,2194,62,0,Part 1,1
4845,2194,53,0,Part 2,2
4846,2194,63,0,Part 3,3
4847,2194,55,0,Part 4,4
4848,2195,57,0,Woman Mask Peddler,1
4849,2195,60,0,Travelling fortune-teller,2
4850,2195,39,0,Narrative,3
4851,2195,156,0,Narrative,4
4852,2195,160,0,Narrative,5
4853,2195,161,0,Narrative,6
4854,2196,68,9,Mae [Part 1],1
4855,2196,34,1,Ato [Part 2],2
4856,2197,5,0,,1
4857,2197,63,0,,2
4858,2198,53,0,Part 1,1
4859,2198,6,0,Part 2,2
4860,2198,68,0,Part 3,3
4861,2199,9,0,,1
4862,2199,35,0,,2
4863,2199,58,0,,3
4864,2199,39,0,,4
4865,2199,73,0,,5
4866,2199,161,0,,6
4867,2200,9,0,,1
4868,2200,35,0,,2
4869,2200,58,0,,3
4870,2200,39,0,,4
4871,2200,73,0,,5
4872,2200,161,0,,6
4873,2201,9,0,,1
4874,2201,35,0,,2
4875,2201,58,0,,3
4876,2201,39,0,,4
4877,2201,73,0,,5
4878,2201,161,0,,6
4879,2202,9,0,,1
4880,2202,35,0,,2
4881,2202,58,0,,3
4882,2202,39,0,,4
4883,2202,73,0,,5
4884,2202,161,0,,6
4885,2203,55,0,,1
4886,2204,34,0,Part 1,1
4887,2204,181,0,Part 2,2
4888,2205,54,0,Okinu,1
4889,2205,56,0,Chokichi,2
4890,2205,37,0,Gihei,3
4891,2206,99,0,[Kiri],1
4892,2207,57,0,Ohan,1
4893,2207,62,0,Choemon,2
4894,2207,60,0,Narrative,3
4895,2207,156,0,Narrative,4
4896,2207,160,0,Narrative,5
4897,2208,54,0,Part 1,1
4898,2208,63,0,Part 2,2
4899,2209,55,0,Part 1,1
4900,2209,99,0,Part 2,2
4901,2210,181,0,,1
4902,2211,58,0,Part 1,1
4903,2211,53,0,Part 2,2
4904,2212,9,0,,1
4905,2213,57,0,,1
4906,2213,62,0,,2
4907,2213,60,0,,3
4908,2213,37,0,,4
4909,2213,160,161,,5
4910,2214,6,0,,1
4911,2215,34,0,,1
4912,2216,68,0,,1
4913,2217,5,0,Hanbei,1
4914,2217,35,0,Ochiyo,2
4915,2217,56,0,Narrative,3
4916,2217,39,0,Narrative,4
4917,2217,73,156,Narrative,5
4918,2218,5,0,Kuganosuke,1
4919,2218,56,0,Hinadori,2
4920,2218,39,0,Gemba,3
4921,2218,60,0,Kogiku,4
4922,2218,37,0,Kikyo,5
4923,2218,156,0,Uneme,6
4924,2219,58,0,,1
4925,2220,160,0,,1
4926,2221,57,0,,1
4927,2222,55,0,,1
4928,2223,9,0,,1
4929,2224,54,0,,1
4930,2225,6,0,Kiyozumi,1
4931,2225,63,0,Kuganosuke,2
4932,2225,99,0,Sadaka,3
4933,2225,68,0,Hinadori,4
4934,2226,63,0,Senzai,1
4935,2226,99,0,Okina,2
4936,2226,55,0,Sambaso,3
4937,2226,35,0,Sambaso,4
4938,2226,60,0,Narrative,5
4939,2226,73,0,Narrative,6
4940,2227,53,0,,1
4941,2228,29,0,,1
4942,2229,68,0,Omiwa,1
4943,2229,54,0,"Motome, actually Fujiwara Tankai",2
4944,2229,62,0,Tachibana,3
4945,2229,37,0,Narrative,4
4946,2229,161,0,Narrative,5
4947,2230,181,0,,1
4948,2231,35,0,,1
4949,2232,34,0,,1
4950,2233,58,0,,1
4951,2234,55,0,,1
4952,2235,55,0,,1
4953,2236,181,0,,1
4954,2237,5,0,,1
4955,2238,53,0,,1
4956,2239,53,0,,1
4957,2240,56,0,,1
4958,2240,60,0,,2
4959,2240,156,0,,3
4960,2241,57,0,Part 1,1
4961,2241,9,0,Part 2,2
4962,2242,29,0,,1
4963,2243,62,0,Part 1,1
4964,2243,99,0,Part 2,2
4965,2244,68,0,[Kiri],1
4966,2245,35,0,Miyuki,1
4967,2245,39,0,Tokuemon,2
4968,2245,73,0,Sekisuke,3
4969,2245,160,0,Professional wader,4
4970,2246,34,0,,1
4971,2247,6,0,[Kiri],1
4972,2248,63,0,Ohatsu,1
4973,2248,54,0,Tokubei,2
4974,2248,37,0,Narrative,3
4975,2248,161,0,Narrative,4
4976,2249,62,0,Part 1,1
4977,2249,9,0,Part 2,2
4978,2250,68,0,[Kiri],1
4979,2251,29,0,Part 1,1
4980,2251,99,0,Part 2,2
4981,2252,63,0,Princess Sarashina,1
4982,2252,54,0,Koremochi Taira,2
4983,2252,57,0,God of the Mountain,3
4984,2252,58,0,Ladies in Waiting,4
4985,2252,39,0,Ladies in Waiting,5
4986,2253,161,0,,1
4987,2253,160,0,,2
4988,2253,156,0,,3
4989,2253,37,0,,4
4990,2254,55,0,Part 1,1
4991,2254,181,0,Part 2,2
4992,2255,56,0,Part 1,1
4993,2255,34,0,Part 2,2
4994,2255,37,0,Part 2: Tsure [narrative/assistant narrator],3
4995,2256,53,0,Part 1,1
4996,2256,6,0,Part 2,2
4997,2257,5,0,,1
4998,2257,35,0,,2
4999,2257,60,0,,3
5000,2257,73,0,,4
5001,2258,161,0,,1
5002,2258,156,0,,2
5003,2258,37,0,,3
5004,2258,39,0,,4
5005,2259,5,0,Moronao,1
5006,2259,56,0,Kaoyo,2
5007,2259,58,0,Wakasanosuke,3
5008,2260,29,0,,1
5009,2261,57,0,,1
5010,2262,35,0,,1
5011,2263,9,63,,1
5012,2264,62,0,,1
5013,2265,55,0,,1
5014,2266,181,0,,1
5015,2267,160,0,,1
5016,2268,58,0,,1
5017,2269,53,0,,1
5018,2270,68,0,,1
5019,2271,99,0,,1
5020,2272,99,0,Yuranosuke,1
5021,2272,37,0,Rikiya,2
5022,2272,54,0,Jutaro,3
5023,2272,55,0,Kitahachi,4
5024,2272,56,0,Yagoro,5
5025,2272,156,0,Tea house maid,6
5026,2272,68,,Okaru,7
5027,2272,161,,Tea house maid,8
5028,2272,5,,Tea house proprietor,9
5029,2272,9,,Bannai,10
5030,2272,53,,Kudayu,11
5031,2272,63,,Heiemon,12
5032,2273,35,0,Konami,1
5033,2273,62,0,Tonase,2
5034,2273,39,0,Narrative,3
5035,2273,60,0,Narrative,4
5036,2273,73,0,Narrative,5
5037,2274,54,0,,1
5038,2275,6,0,Part 1,1
5039,2275,34,0,Part 2,2
5040,2276,57,0,Yuranosuke,1
5041,2276,60,0,Wakasanosuke,2
5042,2276,160,0,Narrative,3
5043,2277,55,54,Naka [Part 1],1
5044,2277,54,55,Oku [Part 2],2
5045,2278,55,54,Naka [Part 1],1
5046,2278,54,55,Oku [Part 2],2
5047,2279,57,0,Okinu,1
5048,2279,56,0,Chokichi,2
5049,2279,60,0,Gihei,3
5050,2280,9,0,Mae [Part 1],1
5051,2280,29,0,Ato [Part 2],2
5052,2281,62,0,Ohan,1
5053,2281,58,0,Choemon,2
5054,2281,39,0,Tsure [narrative/assistant narrator],3
5055,2281,73,0,Tsure [narrative/assistant narrator],4
5056,2282,5,0,,1
5057,2282,35,0,,2
5058,2282,37,0,,3
5059,2282,156,0,,4
5060,2282,160,0,,5
5061,2282,161,0,,6
5062,2283,63,53,Mae [Part 1],1
5063,2283,34,1,Ato [Part 2],2
5064,2284,5,0,Tayu,1
5065,2284,35,0,Saizo,2
5066,2284,39,0,Tsure [narrative/assistant narrator],3
5067,2284,37,0,Tsure [narrative/assistant narrator],4
5068,2284,156,0,Tsure [narrative/assistant narrator],5
5069,2284,161,0,Tsure [narrative/assistant narrator],6
5070,2285,29,0,,1
5071,2286,63,0,Part 1,1
5072,2286,99,0,Part 2,2
5073,2287,57,0,,1
5074,2288,181,0,Part 1,1
5075,2288,34,0,Part 2,2
5076,2289,181,0,Part 1,1
5077,2289,34,0,Part 2,2
5078,2290,53,0,,1
5079,2290,62,0,Tsure [assistant player],2
5080,2291,68,0,[Kiri],1
5081,2292,9,0,,1
5082,2293,55,0,Part 1,1
5083,2293,6,0,Part 2,2
5084,2294,54,0,Okoma,1
5085,2294,56,0,Shobei's wife,2
5086,2294,58,0,Shirokiya Shobei,3
5087,2294,60,0,Saizaburo/Onlookers,4
5088,2294,73,0,Yatoji Tsutsumi,5
5089,2294,160,0,Onlookers,6
5090,2295,181,0,,1
5091,2296,99,0,[Kiri],1
5092,2297,53,0,Kiyomori,1
5093,2297,57,0,Tansaemon,2
5094,2297,58,0,Ario,3
5095,2297,39,0,Chidori,4
5096,2297,37,0,Former Emperor Goshirkawa,5
5097,2297,156,0,Tsure [narrative/assistant narrator],6
5098,2297,161,,Tsure [narrative/assistant narrator],7
5099,2298,9,0,,1
5100,2299,6,0,,1
5101,2300,54,0,Ohatsu,1
5102,2300,55,0,Tokubei,2
5103,2300,60,0,Narrative,3
5104,2300,73,0,Narrative,4
5105,2300,160,0,Narrative,5
5106,2301,63,0,Part 1,1
5107,2301,68,0,Part 2,2
5108,2302,34,0,,1
5109,2303,29,0,Gen-emon,1
5110,2303,5,0,Hikokuro,2
5111,2303,35,0,Ofuji,3
5112,2303,56,0,Yura,4
5113,2303,62,0,Bunroku,5
5114,2304,53,0,"Iwafuji, chief lady-in-waiting",1
5115,2304,62,0,"Onoe, lady-in-waiting",2
5116,2304,39,0,"Zenroku, a merchant",3
5117,2304,73,0,Maid,4
5118,2304,160,0,Maid,5
5119,2305,29,0,,1
5120,2306,6,0,[Kiri],1
5121,2307,5,0,,1
5122,2308,34,0,Benkei,1
5123,2308,9,0,Togashi,2
5124,2308,55,0,Yoshitsune,3
5125,2308,35,0,Saburo Ise,4
5126,2308,57,0,Jiro Suruga,5
5127,2308,58,0,Hachiro Kataoka,6
5128,2308,60,,Hitachibo,7
5129,2308,156,,Barrier guards,8
5130,2308,161,,Barrier guards,9
5131,2309,54,55,,1
5132,2310,60,37,Part 1,1
5133,2310,181,0,Part 2,2
5134,2310,99,0,Part 3,3
5135,2311,63,0,Shizuka-Gozen,1
5136,2311,54,0,"Tadanobu Sato, in fact Fox Tadanobu",2
5137,2311,56,0,Narrative,3
5138,2311,37,0,Narrative,4
5139,2311,160,0,Narrative,5
5140,2312,35,0,Part 1,1
5141,2312,68,0,Part 2,2
5142,2313,37,0,Part 1,1
5143,2313,68,0,Part 2,2
5144,2314,29,0,Part 1,1
5145,2314,181,0,Part 2,2
5146,2315,63,0,,1
5147,2316,6,0,Part 1,1
5148,2316,62,0,Part 2,2
5149,2317,5,0,Asojiro Miyagi,1
5150,2317,56,0,Miyuki,2
5151,2317,39,0,Priest Gesshin,3
5152,2317,73,0,Asaka,4
5153,2317,160,0,Narrative,5
5154,2317,161,0,Narrative,6
5155,2318,35,0,,1
5156,2319,57,0,Part 1,1
5157,2319,53,0,Part 2,2
5158,2320,99,0,[Kiri],1
5159,2321,54,0,,1
5160,2322,34,0,Benkei,1
5161,2322,9,0,Togashi,2
5162,2322,55,0,Yoshitsune,3
5163,2322,35,0,Saburo Ise,4
5164,2322,57,0,Jiro Suruga,5
5165,2322,58,0,Hachiro Kataoka,6
5166,2322,60,,Hitachibo,7
5167,2322,156,,Barrier guards,8
5168,2322,161,,Barrier guards,9
5169,2324,62,0,,1
5170,2325,57,0,Koen,1
5171,2325,39,0,Hillbilly,2
5172,2325,60,0,Kirara,3
5173,2325,37,0,Takemaro,4
5174,2326,9,0,,1
5175,2327,9,0,,1
5176,2328,161,0,,1
5177,2329,6,0,,1
5178,2330,6,0,,1
5179,2331,181,0,,1
5180,2332,63,0,,1
5181,2333,29,0,Part 1,1
5182,2333,99,0,Part 2,2
5183,2334,34,0,,1
5184,2335,55,0,Gonza,1
5185,2335,58,0,Bannojo,2
5186,2335,39,0,Oyuki,3
5187,2335,37,0,Oyuki's nurse,4
5188,2335,5,0,Chutabei,5
5189,2336,68,0,[Kiri],1
5190,2337,68,0,[Kiri],1
5191,2338,53,0,,1
5192,2339,54,0,Osai,1
5193,2339,56,0,Gonza,2
5194,2339,60,0,Ichinoshin,3
5195,2339,73,0,"Jinbei, a servant",4
5196,2339,156,0,Tsure [narrative/assistant narrator],5
5197,2339,160,0,Tsure [narrative/assistant narrator],6
5198,2340,62,0,,1
5199,2341,35,0,Part 1,1
5200,2341,181,0,Part 2,2
5201,2342,5,0,Kiyomori,1
5202,2342,56,0,Minazuru,2
5203,2342,60,0,Tankai,3
5204,2342,39,0,Hiromori,4
5205,2343,6,0,[Kiri],1
5206,2344,54,0,Benkei,1
5207,2344,57,0,Ushiwakamaru,2
5208,2344,37,0,Kijiro,3
5209,2344,160,0,Kisanta,4
5210,2344,161,0,Narrative,5
5211,2345,53,0,Part 1,1
5212,2345,34,0,Part 2,2
5213,2346,63,0,,1
5214,2347,29,0,Part 1,1
5215,2347,99,0,Part 2,2
5216,2348,68,0,Otowa,1
5217,2348,9,0,Inagawa,2
5218,2348,55,0,Tetsugatake,3
5219,2348,58,0,Shichibei,4
5220,2348,73,0,Saemon,5
5221,2348,156,0,Crier,6
5222,2349,68,0,Otowa,1
5223,2349,9,0,Inagawa,2
5224,2349,55,0,Tetsugatake,3
5225,2349,58,0,Shichibei,4
5226,2349,73,0,Saemon,5
5227,2349,156,0,Crier,6
5228,2350,1,0,,1
5229,2350,150,0,,2
5230,2350,99,0,,3
5231,2350,34,0,,4
5232,2351,181,0,,1
5233,2352,150,0,[Kiri],1
5234,2353,68,0,[Kiri],1
5235,2354,9,0,Woman Mask Peddler,1
5236,2354,55,0,Travelling fortune-teller,2
5237,2354,39,0,Narrative,3
5238,2354,73,0,Narrative,4
5239,2354,160,0,Narrative,5
5240,2355,29,0,Masaoka,1
5241,2355,54,0,Yashio,2
5242,2355,35,0,Okinoi,3
5243,2355,56,0,Komaki,4
5244,2355,37,0,Tsurukiyo,5
5245,2355,156,0,Senmatsu,6
5246,2355,160,,Spy,7
5247,2355,161,,Maid,8
5248,2356,99,0,[Kiri],1
5249,2357,63,0,,1
5250,2358,60,0,,1
5251,2359,34,0,,1
5252,2360,63,0,,1
5253,2361,34,0,Part 1,1
5254,2361,35,0,Part 2,2
5255,2362,29,0,Part 1,1
5256,2362,99,0,Part 2,2
5257,2363,9,0,,1
5258,2363,5,0,,2
5259,2363,58,0,,3
5260,2363,39,0,,4
5261,2363,73,0,,5
5262,2364,161,0,,1
5263,2364,160,0,,2
5264,2364,156,0,,3
5265,2364,37,0,,4
5266,2365,57,0,Part 1,1
5267,2365,181,0,Part 2,2
5268,2366,56,0,Part 1,1
5269,2366,68,0,Part 2,2
5270,2366,62,0,Part 2: Tsure [narrative/assistant narrator],3
5271,2367,53,0,Part 1,1
5272,2367,150,0,Part 2,2
5273,2368,54,0,Yakambei,1
5274,2368,55,0,Yokambei,2
5275,2368,62,0,Kuzunoha,3
5276,2368,60,0,Akuemon,4
5277,2368,37,0,"Doji, Yasuna's son",5
5278,2369,1,0,[Saikobo],1
5279,2369,56,0,[Chief Adviser to the Emperor],2
5280,2369,53,0,[Saemon],3
5281,2369,5,0,[Saemon's Wife],4
5282,2369,37,0,[Saemon's Daughter],5
5283,2369,160,0,[Servant],6
5284,2370,150,0,,1
5285,2371,63,0,Monkey trainer,1
5286,2371,57,0,Feudal Lord,2
5287,2371,60,0,Tarokaja,3
5288,2371,73,0,Tsure [narrative/assistant narrator],4
5289,2371,156,0,Tsure [narrative/assistant narrator],5
5290,2373,34,0,,1
5291,2374,29,0,,1
5292,2374,62,0,,2
5293,2375,68,0,,1
